join_date,group,city,state,country
2017/9/1,houston energy data science ,Houston,TX,us
2016/8/2,houston energy data science ,San Marcos,TX,us
2017/7/31,houston energy data science ,Houston,TX,us
2015/4/29,houston energy data science ,Houston,TX,us
2015/6/26,houston energy data science ,Grand Blanc,MI,us
2015/9/2,houston energy data science ,Houston,TX,us
2015/12/2,houston energy data science ,Houston,TX,us
2014/11/2,houston energy data science ,Sugar Land,TX,us
2017/1/30,houston energy data science ,Houston,TX,us
2017/8/17,houston energy data science ,Houston,TX,us
2015/6/7,houston energy data science ,Houston,TX,us
2015/7/8,houston energy data science ,Statesboro,GA,us
2015/7/24,houston energy data science ,Houston,TX,us
2015/1/19,houston energy data science ,Sugar Land,TX,us
2015/10/28,houston energy data science ,Houston,TX,us
2015/7/23,houston energy data science ,Houston,TX,us
2015/8/1,houston energy data science ,Philadelphia,PA,us
2017/8/1,houston energy data science ,Houston,TX,us
2017/8/7,houston energy data science ,Houston,TX,us
2016/9/12,houston energy data science ,North Houston,TX,us
2015/8/27,houston energy data science ,Katy,TX,us
2017/5/15,houston energy data science ,Houston,TX,us
2015/10/29,houston energy data science ,Houston,TX,us
2015/6/2,houston energy data science ,Houston,TX,us
2015/7/9,houston energy data science ,Atlanta,GA,us
2017/4/24,houston energy data science ,Houston,TX,us
2015/8/9,houston energy data science ,Mumbai,,in
2016/8/18,houston energy data science ,Houston,TX,us
2016/6/28,houston energy data science ,Houston,TX,us
2016/7/29,houston energy data science ,Houston,TX,us
2015/11/19,houston energy data science ,Houston,TX,us
2015/3/4,houston energy data science ,Houston,TX,us
2016/9/22,houston energy data science ,Houston,TX,us
2015/9/4,houston energy data science ,Dallas,TX,us
2015/7/29,houston energy data science ,Houston,TX,us
2015/8/27,houston energy data science ,Katy,TX,us
2015/7/12,houston energy data science ,Houston,TX,us
2016/3/16,houston energy data science ,Webster,TX,us
2016/5/11,houston energy data science ,Houston,TX,us
2016/4/23,houston energy data science ,Houston,TX,us
2015/8/9,houston energy data science ,Houston,TX,us
2015/1/28,houston energy data science ,Houston,TX,us
2016/2/3,houston energy data science ,Houston,TX,us
2017/2/16,houston energy data science ,Atlanta,GA,us
2017/8/14,houston energy data science ,Houston,TX,us
2016/6/29,houston energy data science ,Houston,TX,us
2015/6/8,houston energy data science ,Houston,TX,us
2016/6/20,houston energy data science ,Katy,TX,us
2015/2/23,houston energy data science ,Houston,TX,us
2015/5/16,houston energy data science ,Houston,TX,us
2016/1/25,houston energy data science ,Houston,TX,us
2015/5/27,houston energy data science ,Houston,TX,us
2016/2/28,houston energy data science ,San Francisco,CA,us
2016/4/6,houston energy data science ,Houston,TX,us
2017/8/1,houston energy data science ,Houston,TX,us
2015/10/2,houston energy data science ,Bellaire,TX,us
2017/1/13,houston energy data science ,Houston,TX,us
2017/1/3,houston energy data science ,Houston,TX,us
2016/1/21,houston energy data science ,Houston,TX,us
2015/9/8,houston energy data science ,Spring,TX,us
2015/9/27,houston energy data science ,Sugar Land,TX,us
2016/9/7,houston energy data science ,Houston,TX,us
2015/8/27,houston energy data science ,Houston,TX,us
2015/1/4,houston energy data science ,Houston,TX,us
2016/8/19,houston energy data science ,Houston,TX,us
2015/12/7,houston energy data science ,Houston,TX,us
2016/8/4,houston energy data science ,Houston,TX,us
2015/11/9,houston energy data science ,Spring,TX,us
2015/6/25,houston energy data science ,Houston,TX,us
2017/4/4,houston energy data science ,Tomball,TX,us
2015/10/6,houston energy data science ,Houston,TX,us
2016/12/28,houston energy data science ,Houston,TX,us
2016/5/20,houston energy data science ,Houston,TX,us
2015/12/19,houston energy data science ,Houston,TX,us
2015/7/27,houston energy data science ,Houston,TX,us
2017/5/12,houston energy data science ,Austin,TX,us
2017/10/5,houston energy data science ,Houston,TX,us
2015/3/11,houston energy data science ,Houston,TX,us
2015/8/2,houston energy data science ,Houston,TX,us
2015/11/3,houston energy data science ,Katy,TX,us
2016/5/16,houston energy data science ,Houston,TX,us
2016/2/8,houston energy data science ,Houston,TX,us
2016/7/13,houston energy data science ,Houston,TX,us
2017/9/28,houston energy data science ,Houston,TX,us
2016/7/10,houston energy data science ,Calgary,AB,ca
2017/2/25,houston energy data science ,Houston,TX,us
2016/12/30,houston energy data science ,Houston,TX,us
2017/1/11,houston energy data science ,Houston,TX,us
2015/5/4,houston energy data science ,Houston,TX,us
2015/1/24,houston energy data science ,Alief,TX,us
2015/10/27,houston energy data science ,Houston,TX,us
2015/1/13,houston energy data science ,Houston,TX,us
2014/10/23,houston energy data science ,Houston,TX,us
2015/9/1,houston energy data science ,Houston,TX,us
2017/8/17,houston energy data science ,Houston,TX,us
2015/5/4,houston energy data science ,Houston,TX,us
2015/9/26,houston energy data science ,Houston,TX,us
2015/11/17,houston energy data science ,Austin,TX,us
2017/1/19,houston energy data science ,Houston,TX,us
2016/1/8,houston energy data science ,Houston,TX,us
2015/10/26,houston energy data science ,Spring,TX,us
2015/10/4,houston energy data science ,Houston,TX,us
2015/8/1,houston energy data science ,Houston,TX,us
2016/11/21,houston energy data science ,Houston,TX,us
2015/12/23,houston energy data science ,Houston,TX,us
2016/2/29,houston energy data science ,Houston,TX,us
2015/6/9,houston energy data science ,Cypress,TX,us
2015/8/22,houston energy data science ,Friendswood,TX,us
2017/10/9,houston energy data science ,Houston,TX,us
2016/9/6,houston energy data science ,Houston,TX,us
2016/1/17,houston energy data science ,Houston,TX,us
2016/9/8,houston energy data science ,Sussex,WI,us
2015/8/1,houston energy data science ,Houston,TX,us
2015/6/26,houston energy data science ,Sugar Land,TX,us
2017/8/8,houston energy data science ,Fort Collins,CO,us
2014/12/28,houston energy data science ,Houston,TX,us
2017/6/29,houston energy data science ,Houston,TX,us
2015/6/1,houston energy data science ,Beasley,TX,us
2017/8/15,houston energy data science ,Houston,TX,us
2017/10/4,houston energy data science ,Austin,TX,us
2017/1/10,houston energy data science ,Houston,TX,us
2016/8/21,houston energy data science ,Houston,TX,us
2016/6/27,houston energy data science ,Houston,TX,us
2017/1/10,houston energy data science ,Houston,TX,us
2016/8/13,houston energy data science ,Houston,TX,us
2017/2/22,houston energy data science ,Austin,TX,us
2016/5/11,houston energy data science ,Kingwood,TX,us
2015/6/1,houston energy data science ,Houston,TX,us
2015/9/8,houston energy data science ,Houston,TX,us
2015/8/4,houston energy data science ,Dallas,TX,us
2015/4/5,houston energy data science ,Houston,TX,us
2016/4/8,houston energy data science ,Houston,TX,us
2017/5/30,houston energy data science ,Houston,TX,us
2017/8/16,houston energy data science ,Tomball,TX,us
2016/9/7,houston energy data science ,Sugar Land,TX,us
2016/1/7,houston energy data science ,Houston,TX,us
2015/8/10,houston energy data science ,Houston,TX,us
2017/1/4,houston energy data science ,Washington,DC,us
2017/5/21,houston energy data science ,Beaumont,TX,us
2017/8/17,houston energy data science ,Houston,TX,us
2017/7/31,houston energy data science ,Houston,TX,us
2017/1/17,houston energy data science ,Houston,TX,us
2015/2/14,houston energy data science ,Houston,TX,us
2017/1/23,houston energy data science ,Conroe,TX,us
2015/9/5,houston energy data science ,Houston,TX,us
2017/8/7,houston energy data science ,Houston,TX,us
2016/7/28,houston energy data science ,Houston,TX,us
2017/8/1,houston energy data science ,Houston,TX,us
2016/1/22,houston energy data science ,Houston,TX,us
2016/1/18,houston energy data science ,Suwanee,GA,us
2016/4/10,houston energy data science ,Houston,TX,us
2017/1/17,houston energy data science ,Houston,TX,us
2016/3/25,houston energy data science ,Redmond,WA,us
2015/10/19,houston energy data science ,Austin,TX,us
2016/9/8,houston energy data science ,Spring,TX,us
2017/8/14,houston energy data science ,Houston,TX,us
2015/10/12,houston energy data science ,Houston,TX,us
2017/9/21,houston energy data science ,Houston,TX,us
2014/12/8,houston energy data science ,Houston,TX,us
2015/9/11,houston energy data science ,Houston,TX,us
2017/8/4,houston energy data science ,Calgary,AB,ca
2017/7/2,houston energy data science ,Houston,TX,us
2015/1/3,houston energy data science ,Pearland,TX,us
2015/1/22,houston energy data science ,Houston,TX,us
2017/4/11,houston energy data science ,Houston,TX,us
2017/1/19,houston energy data science ,Houston,TX,us
2015/7/17,houston energy data science ,Houston,TX,us
2015/7/11,houston energy data science ,Houston,TX,us
2014/11/12,houston energy data science ,Houston,TX,us
2015/9/21,houston energy data science ,Houston,TX,us
2017/2/23,houston energy data science ,Houston,TX,us
2015/8/15,houston energy data science ,Los Angeles,CA,us
2017/8/16,houston energy data science ,Houston,TX,us
2016/2/15,houston energy data science ,Houston,TX,us
2015/11/18,houston energy data science ,Houston,TX,us
2017/4/12,houston energy data science ,Katy,TX,us
2015/3/16,houston energy data science ,Sugar Land,TX,us
2015/6/10,houston energy data science ,Austin,TX,us
2017/9/12,houston energy data science ,Houston,TX,us
2016/3/22,houston energy data science ,Bellaire,TX,us
2015/8/26,houston energy data science ,Houston,TX,us
2017/4/26,houston energy data science ,Katy,TX,us
2017/6/5,houston energy data science ,Houston,TX,us
2015/11/18,houston energy data science ,Katy,TX,us
2015/1/29,houston energy data science ,Houston,TX,us
2016/1/3,houston energy data science ,Houston,TX,us
2015/6/3,houston energy data science ,Houston,TX,us
2015/12/30,houston energy data science ,Missouri City,TX,us
2015/11/10,houston energy data science ,Humble,TX,us
2015/4/8,houston energy data science ,Houston,TX,us
2015/7/2,houston energy data science ,Houston,TX,us
2016/6/20,houston energy data science ,Houston,TX,us
2016/2/17,houston energy data science ,Katy,TX,us
2015/7/15,houston energy data science ,Houston,TX,us
2015/10/19,houston energy data science ,Houston,TX,us
2017/3/30,houston energy data science ,Houston,TX,us
2016/6/15,houston energy data science ,Houston,TX,us
2016/8/9,houston energy data science ,Tempe,AZ,us
2017/5/25,houston energy data science ,Katy,TX,us
2017/8/17,houston energy data science ,Houston,TX,us
2016/1/29,houston energy data science ,Charlotte,NC,us
2016/1/7,houston energy data science ,League City,TX,us
2017/5/5,houston energy data science ,Houston,TX,us
2016/11/8,houston energy data science ,Houston,TX,us
2016/10/20,houston energy data science ,Sugar Land,TX,us
2016/5/25,houston energy data science ,Houston,TX,us
2015/7/7,houston energy data science ,Houston,TX,us
2016/1/11,houston energy data science ,Houston,TX,us
2017/7/20,houston energy data science ,Houston,TX,us
2016/6/2,houston energy data science ,Houston,TX,us
2015/4/22,houston energy data science ,Houston,TX,us
2016/8/4,houston energy data science ,Houston,TX,us
2016/11/14,houston energy data science ,Houston,TX,us
2016/2/23,houston energy data science ,Houston,TX,us
2016/1/5,houston energy data science ,Houston,TX,us
2015/1/8,houston energy data science ,Dallas,TX,us
2016/12/10,houston energy data science ,Houston,TX,us
2015/12/14,houston energy data science ,Pearland,TX,us
2015/12/17,houston energy data science ,Katy,TX,us
2015/8/12,houston energy data science ,New York,NY,us
2016/1/29,houston energy data science ,Houston,TX,us
2015/3/16,houston energy data science ,Cypress,TX,us
2017/8/28,houston energy data science ,Houston,TX,us
2017/2/20,houston energy data science ,Austin,TX,us
2015/10/14,houston energy data science ,Houston,TX,us
2016/1/5,houston energy data science ,Houston,TX,us
2015/9/9,houston energy data science ,Houston,TX,us
2015/7/14,houston energy data science ,Spring,TX,us
2014/8/16,houston energy data science ,Houston,TX,us
2017/2/22,houston energy data science ,Houston,TX,us
2017/8/17,houston energy data science ,Houston,TX,us
2015/12/23,houston energy data science ,Issaquah,WA,us
2015/10/28,houston energy data science ,Houston,TX,us
2017/4/25,houston energy data science ,Houston,TX,us
2014/12/7,houston energy data science ,New York,NY,us
2017/7/19,houston energy data science ,Houston,TX,us
2016/4/25,houston energy data science ,Pearland,TX,us
2017/8/25,houston energy data science ,Houston,TX,us
2017/5/13,houston energy data science ,Austin,TX,us
2015/2/17,houston energy data science ,Houston,TX,us
2017/1/16,houston energy data science ,Houston,TX,us
2016/1/5,houston energy data science ,Houston,TX,us
2017/7/17,houston energy data science ,Houston,TX,us
2016/11/30,houston energy data science ,Houston,TX,us
2016/3/22,houston energy data science ,Houston,TX,us
2017/9/19,houston energy data science ,Houston,TX,us
2016/12/20,houston energy data science ,Houston,TX,us
2015/7/16,houston energy data science ,Seattle,WA,us
